,0,1,2,3
0,1708,lalasticlala,2020-05-09 08:35:00,m
1,1708,baliyubla,2020-05-09 08:37:00,?
2,1708,Ezennwa,2020-05-09 08:37:00,m
3,1708,baliyubla,2020-05-09 08:37:00,?
4,1708,MinorityOpinion,2020-05-09 08:39:00,?
5,1708,oluwadabira111,2020-05-09 08:39:00,f
6,1708,ugolinze123,2020-05-09 08:39:00,m
7,1708,Juliusmalema,2020-05-09 08:43:00,?
8,1708,Weedsmoker,2020-05-09 08:43:00,m
9,1708,chatinent,2020-05-09 08:43:00,m
10,1708,Sammy07,2020-05-09 08:44:00,?
11,1708,realstars,2020-05-09 08:46:00,?
12,1708,?,2020-05-09 08:47:00,?
13,1708,Sammy07,2020-05-09 08:48:00,?
14,1708,samincredible44,2020-05-09 08:53:00,m
15,1708,Racoon,2020-05-09 09:00:00,m
16,1708,iCauseTrouble,2020-05-09 09:00:00,?
17,1708,Macsjebs,2020-05-09 09:00:00,m
18,1708,gaby,2020-05-09 09:00:00,m
19,1708,maestroferddi,2020-05-09 09:00:00,?
20,1708,Kizyte,2020-05-09 09:00:00,m
21,1708,phransix2,2020-05-09 09:01:00,?
22,1708,westlius,2020-05-09 09:01:00,m
23,1708,chrisxxx,2020-05-09 09:01:00,m
24,1708,Newphil,2020-05-09 09:01:00,?
25,1708,Trayceey,2020-05-09 09:01:00,?
26,1708,Exc2000,2020-05-09 09:02:00,?
27,1708,?,2020-05-09 09:02:00,?
28,1708,chrisxxx,2020-05-09 09:02:00,m
29,1708,Zchi1052,2020-05-09 09:03:00,m
30,1708,lukui,2020-05-09 09:03:00,?
31,1708,Lexusgs430,2020-05-09 09:03:00,?
32,1708,Nwanyiogwashi,2020-05-09 09:03:00,f
33,1708,GamalNasser,2020-05-09 09:04:00,?
34,1708,Cocolatti,2020-05-09 09:06:00,m
35,1708,TheFearless,2020-05-09 09:06:00,?
36,1708,TheFearless,2020-05-09 09:07:00,?
37,1708,Ejyksneh,2020-05-09 09:08:00,m
38,1708,Bigleaf1006,2020-05-09 09:09:00,?
39,1708,Jonasbadoo,2020-05-09 09:10:00,m
40,1708,Olarewaju89,2020-05-09 09:11:00,?
41,1708,Cocolatti,2020-05-09 09:12:00,m
42,1708,Exc2000,2020-05-09 09:12:00,?
43,1708,Seyioluwa11,2020-05-09 09:14:00,m
44,1708,Exc2000,2020-05-09 09:14:00,?
45,1708,Jonasbadoo,2020-05-09 09:15:00,m
46,1708,Exc2000,2020-05-09 09:17:00,?
47,1708,Bahamas95,2020-05-09 09:18:00,?
48,1708,yusluvad,2020-05-09 09:18:00,m
49,1708,iiamharkinwaley,2020-05-09 09:20:00,?
50,1708,UltimateSpice,2020-05-09 09:20:00,?
51,1708,Macsjebs,2020-05-09 09:22:00,m
52,1708,apexc4357,2020-05-09 09:23:00,?
53,1708,apexc4357,2020-05-09 09:23:00,?
54,1708,betterman22,2020-05-09 09:23:00,m
55,1708,illicit,2020-05-09 09:24:00,m
56,1708,Jonasbadoo,2020-05-09 09:26:00,m
57,1708,hucienda,2020-05-09 09:27:00,?
58,1708,UltimateSpice,2020-05-09 09:27:00,?
59,1708,tete7000,2020-05-09 09:27:00,m
60,1708,Exc2000,2020-05-09 09:29:00,?
61,1708,LegacyB,2020-05-09 09:31:00,?
62,1708,Jonasbadoo,2020-05-09 09:34:00,m
63,1708,porthouse7,2020-05-09 09:35:00,?
64,1708,Jonasbadoo,2020-05-09 09:36:00,m
65,1708,Exc2000,2020-05-09 09:39:00,?
66,1708,INTEGRITYA1,2020-05-09 09:39:00,m
67,1708,Exc2000,2020-05-09 09:46:00,?
68,1708,Jesuisbelle,2020-05-09 09:47:00,?
69,1708,apexc7141,2020-05-09 09:47:00,?
70,1708,Jonasbadoo,2020-05-09 09:52:00,m
71,1708,madmohamed,2020-05-09 09:55:00,m
72,1708,Jonasbadoo,2020-05-09 09:56:00,m
73,1708,Exc2000,2020-05-09 09:59:00,?
74,1708,delawal,2020-05-09 10:02:00,m
75,1708,Exc2000,2020-05-09 10:03:00,?
76,1708,Jonasbadoo,2020-05-09 10:04:00,m
77,1708,Jonasbadoo,2020-05-09 10:07:00,m
78,1708,Exc2000,2020-05-09 10:08:00,?
79,1708,Jonasbadoo,2020-05-09 10:12:00,m
80,1708,Exc2000,2020-05-09 10:16:00,?
81,1708,Jonasbadoo,2020-05-09 10:18:00,m
82,1708,apexc8922,2020-05-09 10:18:00,?
83,1708,OKTolu,2020-05-09 10:18:00,m
84,1708,Exc2000,2020-05-09 10:24:00,?
85,1708,Josh1501626,2020-05-09 10:24:00,m
86,1708,Jonasbadoo,2020-05-09 10:28:00,m
87,1708,Jonasbadoo,2020-05-09 10:30:00,m
88,1708,Exc2000,2020-05-09 10:35:00,?
89,1708,Jonasbadoo,2020-05-09 10:38:00,m
90,1708,Exc2000,2020-05-09 10:46:00,?
91,1708,okefrancis,2020-05-09 10:52:00,?
92,1708,TheChameleon,2020-05-09 10:57:00,?
93,1708,ejimatic,2020-05-09 10:58:00,?
94,1708,ejimatic,2020-05-09 11:08:00,?
95,1708,ronyman,2020-05-09 11:12:00,m
96,1708,samictelecoms12,2020-05-09 11:39:00,m
97,1708,Abouwaza,2020-05-09 12:01:00,m
98,1708,Exc2000,2020-05-09 12:03:00,?
99,1708,realstars,2020-05-09 12:17:00,?
100,1708,Vulcan24,2020-05-09 12:39:00,m
101,1708,mindtricks,2020-05-09 12:50:00,?
102,1708,mindtricks,2020-05-09 12:52:00,?
103,1708,kayusely70,2020-05-09 13:16:00,m
104,1708,Legendguru,2020-05-09 14:38:00,?
105,1708,Fairview1,2020-05-09 15:00:00,?
106,1708,chatinent,2020-05-09 15:21:00,m
107,1708,hausadreturn,2020-05-09 16:11:00,m
108,1708,Abouwaza,2020-05-09 16:17:00,m
109,1708,samsard,2020-05-09 17:19:00,m
110,1708,Obec70,2020-05-09 18:16:00,m
111,1708,tete7000,2020-05-09 20:12:00,m
112,1708,ogbonti,2020-05-09 23:51:00,?
113,1708,Uchek,2020-05-10 07:02:00,m
114,1708,Exc2000,2020-05-10 14:18:00,?
